Symbol,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,notes
TRIP,14.91,-0.33,35.39,40.73,Neutral,5.27,15.5544,Bearish,★★☆☆☆ →,0.68,0.0,
PYPL,62.65,-0.25,35.39,36.19,Neutral,3.34,66.9135,Bearish,★★☆☆☆ →,-5.18,0.0,
FIVE,147.05,-0.01,35.38,41.25,Neutral,4.41,152.7797,Bearish,★★☆☆☆ →,-7.19,0.0,
URBN,60.99,-0.77,35.32,35.26,Neutral,3.93,64.2157,Bearish,★★☆☆☆ →,-3.34,0.0,
EL,88.18,-1.94,35.1,40.22,Neutral,3.76,92.4134,Bearish,★★☆☆☆ →,-5.44,0.0,
CZR,19.78,0.15,35.09,39.2,Neutral,6.07,20.6824,Bearish,★★☆☆☆ →,-3.28,0.0,
AFRM,70.51,-3.65,35.06,45.33,Neutral,6.57,73.473,Bearish,★★☆☆☆ →,-2.18,0.0,
BN,44.05,0.62,34.99,40.78,Neutral,2.83,45.5529,Bearish,★★☆☆☆ →,-4.22,0.0,
DRVN,13.9,-2.8,34.95,37.33,Neutral,4.38,14.5987,Bearish,★★☆☆☆ →,-2.46,0.0,
VSAT,35.21,-2.35,34.92,46.72,Neutral,7.72,36.5416,Bearish,★★☆☆☆ →,-5.19,0.0,
LW,57.22,0.37,34.81,32.91,Neutral,2.86,60.7291,Bearish,★★☆☆☆ →,-7.72,0.0,
ALKT,20.48,2.04,34.79,40.87,Neutral,5.36,21.1143,Bearish,★★☆☆☆ →,1.39,0.0,
BAX,18.47,-1.23,34.74,30.95,Neutral,4.19,19.6908,Bearish,★★☆☆☆ →,1.43,0.0,
CENX,28.78,-0.9,34.6,47.37,Neutral,7.92,29.7807,Bearish,★★☆☆☆ →,-6.35,0.0,
NPKI,11.85,-0.79,34.58,44.6,Neutral,5.56,12.3271,Bearish,★★☆☆☆ →,-5.31,0.0,
FLY,22.95,7.14,34.5,41.06,Neutral,8.41,23.5,Bearish,★★☆☆☆ →,-3.49,0.0,
ONTO,127.0,-0.72,34.46,44.9,Neutral,6.17,132.512,Bearish,★★☆☆☆ →,-1.63,0.0,
Z,68.62,-0.27,34.45,34.48,Neutral,3.59,72.7858,Bearish,★★☆☆☆ →,-6.04,0.0,
MUX,16.96,-1.65,34.38,45.25,Neutral,6.44,17.6989,Bearish,★★☆☆☆ →,-1.37,0.0,
CMG,31.57,0.61,34.36,30.22,Neutral,4.79,34.1251,Bearish,★★☆☆☆ →,0.19,0.0,
RUN,18.5,-0.8,34.2,46.53,Neutral,8.82,19.2834,Bearish,★★☆☆☆ →,-2.94,0.0,
LRCX,147.54,-0.49,34.18,46.7,Neutral,4.58,153.6253,Bearish,★★☆☆☆ →,-5.29,0.0,
RHI,26.6,-0.26,33.95,35.75,Neutral,3.98,27.8176,Bearish,★★☆☆☆ →,4.4,0.0,
QRVO,84.14,-0.98,33.93,38.35,Neutral,3.89,88.7029,Bearish,★★☆☆☆ →,-3.88,0.0,
HGV,39.37,-0.73,33.92,38.26,Neutral,3.85,41.3247,Bearish,★★☆☆☆ →,-5.93,0.0,
RBLX,102.07,-0.21,33.82,32.13,Neutral,5.48,111.6244,Bearish,★★☆☆☆ →,-1.98,0.0,
ASO,44.72,-0.04,33.77,37.84,Neutral,4.14,46.9793,Bearish,★★☆☆☆ →,-5.15,0.0,
SFM,82.0,0.25,33.75,32.33,Neutral,6.15,88.4534,Bearish,★★☆☆☆ →,-2.03,0.0,
VYX,10.65,-1.16,33.7,36.59,Neutral,4.29,11.2427,Bearish,★★☆☆☆ →,-3.49,0.0,
KC,11.15,-0.49,33.58,31.63,Neutral,3.76,12.1613,Bearish,★★☆☆☆ →,-7.2,0.0,
SARO,25.47,-0.59,33.45,33.75,Neutral,3.41,27.0668,Bearish,★★☆☆☆ →,-7.38,0.0,
NMRK,16.39,-0.18,33.4,33.76,Neutral,3.66,17.4788,Bearish,★★☆☆☆ →,-6.93,0.0,
PRTA,9.8,-1.31,33.29,44.58,Neutral,5.71,10.2285,Bearish,★★☆☆☆ →,-4.48,0.0,
TQQQ,104.67,-0.07,33.25,44.85,Neutral,5.26,108.9832,Bearish,★★☆☆☆ →,-5.77,0.0,
IP,37.35,-0.21,33.11,30.6,Neutral,4.42,40.0197,Bearish,★★☆☆☆ →,2.39,0.0,
CHA,14.72,-3.92,33.1,37.26,Neutral,4.44,15.5205,Bearish,★★☆☆☆ →,-3.29,0.0,
LEGN,30.05,-0.79,32.98,32.33,Neutral,4.34,31.6797,Bearish,★★☆☆☆ →,-6.24,0.0,
KD,25.64,-0.31,32.82,32.52,Neutral,4.24,27.0666,Bearish,★★☆☆☆ →,-6.53,0.0,
AMLX,12.69,2.17,32.68,43.32,Neutral,5.62,13.2118,Bearish,★★☆☆☆ →,-6.69,0.0,
STOK,25.66,-3.21,32.43,45.02,Neutral,9.18,26.8016,Bearish,★★☆☆☆ →,1.26,0.0,
DYN,18.79,-0.21,32.41,50.96,Neutral,8.6,19.1021,Bearish,★★☆☆☆ →,-22.07,0.0,
MTZ,190.38,-0.96,32.4,40.22,Neutral,5.11,199.8447,Bearish,★★☆☆☆ →,-2.63,0.0,
CQQQ,53.2,-1.99,32.35,38.25,Neutral,1.93,55.5372,Bearish,★★☆☆☆ →,-4.63,0.0,
PPTA,21.84,1.2,32.29,45.71,Neutral,7.55,22.7626,Bearish,★★☆☆☆ →,2.49,0.0,
SAIL,19.67,-1.23,32.21,39.42,Neutral,4.79,20.6883,Bearish,★★☆☆☆ →,-1.43,0.0,
IBIT,53.38,-0.17,32.18,33.18,Neutral,4.33,59.0861,Bearish,★★☆☆☆ →,-6.64,0.0,
RVLV,20.86,-0.48,32.17,43.78,Neutral,5.35,21.6802,Bearish,★★☆☆☆ →,4.4,0.0,
ZS,301.39,0.65,32.12,41.74,Neutral,3.51,315.4297,Bearish,★★☆☆☆ →,-8.2,0.0,
AVTR,11.38,-2.74,32.1,36.46,Neutral,6.28,12.3129,Bearish,★★☆☆☆ →,-2.57,0.0,
CXW,17.19,2.63,31.99,39.79,Neutral,4.69,17.8716,Bearish,★★☆☆☆ →,-8.81,0.0,
FND,60.02,-1.98,31.98,34.18,Neutral,5.18,64.3937,Bearish,★★☆☆☆ →,0.64,0.0,
PLAY,14.12,-0.18,31.98,35.76,Neutral,5.84,15.3356,Bearish,★★☆☆☆ →,-0.32,0.0,
WSM,180.7,-0.85,31.98,37.59,Neutral,3.67,190.6536,Bearish,★★☆☆☆ →,-6.85,0.0,
ON,46.61,-0.66,31.93,39.53,Neutral,4.52,49.1993,Bearish,★★☆☆☆ →,-3.46,0.0,
ENPH,28.68,-0.8,31.9,36.68,Neutral,7.58,32.0553,Bearish,★★☆☆☆ →,-2.81,0.0,
LNTH,52.53,-0.91,31.9,43.59,Neutral,4.99,54.3062,Bearish,★★☆☆☆ →,-8.98,0.0,
VERX,19.99,-0.89,31.83,35.03,Neutral,5.65,21.5127,Bearish,★★☆☆☆ →,0.4,0.0,
SM,18.62,-1.32,31.6,36.9,Neutral,4.99,19.7062,Bearish,★★☆☆☆ →,-0.37,0.0,
DKNG,29.58,-0.37,31.59,37.36,Neutral,5.39,31.3152,Bearish,★★☆☆☆ →,-3.24,0.0,
GFS,33.05,1.01,31.53,41.85,Neutral,5.0,34.4619,Bearish,★★☆☆☆ →,-7.32,0.0,
NXT,92.83,-0.98,31.5,48.39,Neutral,7.99,96.4251,Bearish,★★☆☆☆ →,-6.99,0.0,
CARR,54.1,-1.92,31.49,34.33,Neutral,3.65,57.1304,Bearish,★★☆☆☆ →,-6.5,0.0,
ZBH,90.15,0.27,31.41,36.69,Neutral,3.84,94.0461,Bearish,★★☆☆☆ →,-12.63,0.0,
BAI,33.91,0.74,31.36,41.85,Neutral,3.37,35.3878,Bearish,★★☆☆☆ →,-9.6,0.0,
PAYX,111.65,-0.4,31.35,26.95,Oversold,2.33,115.7572,Bearish,★★☆☆☆ ↑,-2.09,0.0,
RGC,12.8,1.59,31.34,38.47,Neutral,8.53,14.396,Bearish,★★☆☆☆ →,-2.51,0.0,
TPR,101.11,-0.3,31.28,38.77,Neutral,4.52,106.5444,Bearish,★★☆☆☆ →,-4.97,0.0,
HPQ,24.53,-1.8,31.28,33.95,Neutral,3.07,26.2551,Bearish,★★☆☆☆ →,-9.18,0.0,
DXCM,58.06,-2.78,31.25,37.49,Neutral,5.73,61.8128,Bearish,★★☆☆☆ →,-3.92,0.0,
CDE,14.81,-1.99,31.24,38.8,Neutral,7.44,16.3143,Bearish,★★☆☆☆ →,-2.18,0.0,
PEGA,56.31,-0.95,31.24,38.47,Neutral,3.34,59.3702,Bearish,★★☆☆☆ →,-7.75,0.0,
SNN,32.83,0.43,31.23,33.88,Neutral,2.67,34.5322,Bearish,★★☆☆☆ →,-11.32,0.0,
SPT,9.9,-1.49,31.22,38.49,Neutral,7.06,10.6168,Bearish,★★☆☆☆ →,-3.04,0.0,
TAL,11.09,-1.07,31.18,41.4,Neutral,4.37,11.6666,Bearish,★★☆☆☆ →,-4.81,0.0,
RDDT,191.4,-0.99,31.13,44.43,Neutral,8.03,200.1895,Bearish,★★☆☆☆ →,1.93,0.0,
APLS,20.33,2.62,31.0,39.4,Neutral,8.06,22.0501,Bearish,★★☆☆☆ →,-1.74,0.0,
QURE,28.66,-4.08,30.99,34.21,Neutral,21.79,39.6897,Bearish,★★☆☆☆ →,-5.85,0.0,
BZ,20.56,-1.53,30.93,35.36,Neutral,3.42,21.6098,Bearish,★★☆☆☆ →,-9.03,0.0,
SMMT,17.74,-1.61,30.85,39.32,Neutral,4.45,18.8308,Bearish,★★☆☆☆ →,1.43,0.0,
INTC,35.42,-0.27,30.78,43.14,Neutral,4.26,37.3149,Bearish,★★☆☆☆ →,-4.33,0.0,
LSCC,63.37,-1.26,30.72,38.29,Neutral,5.29,66.992,Bearish,★★☆☆☆ →,0.22,0.0,
TNXP,17.22,8.27,30.7,40.18,Neutral,6.78,18.2235,Bearish,★★☆☆☆ →,-1.8,0.0,
CAL,10.31,-5.59,30.58,33.82,Neutral,6.82,11.5447,Bearish,★★☆☆☆ →,-6.36,0.0,
CC,11.89,-2.4,30.55,36.15,Neutral,6.08,12.8605,Bearish,★★☆☆☆ →,-5.55,0.0,
DIS,105.8,-1.68,30.5,36.11,Neutral,2.73,111.4687,Bearish,★★☆☆☆ →,-5.64,0.0,
QFIN,22.3,-0.62,30.47,38.47,Neutral,5.49,23.6589,Bearish,★★☆☆☆ →,0.5,0.0,
NAIL,51.83,-1.75,30.45,30.06,Neutral,5.79,58.1864,Bearish,★★☆☆☆ →,-7.55,0.0,
UNHG,18.06,0.95,30.28,37.47,Neutral,6.59,19.8121,Bearish,★★☆☆☆ →,-5.3,0.0,
GGAL,52.81,-1.47,30.26,60.86,Neutral,6.38,50.3985,Bullish,★★☆☆☆ →,-13.13,0.0,
LAC,4.62,3.7,30.22,39.8,Neutral,7.87,5.3084,Bearish,★★☆☆☆ →,0.11,0.0,
U,36.8,0.22,30.15,45.63,Neutral,7.15,38.4777,Bearish,★★☆☆☆ →,2.59,0.0,
NVCR,11.23,-0.8,30.05,35.04,Neutral,5.16,12.1296,Bearish,★★☆☆☆ →,-6.42,0.0,
HOG,24.71,-0.4,29.95,34.15,Neutral,3.88,25.9958,Bearish,★★☆☆☆ →,-8.85,0.0,
PATH,13.9,-0.93,29.9,42.22,Neutral,6.13,14.7111,Bearish,★★☆☆☆ →,-2.59,0.0,
ADP,253.09,-0.6,29.84,23.13,Oversold,2.29,263.6733,Bearish,★★☆☆☆ ↑,-1.59,0.0,
MRNA,24.33,-1.78,29.81,43.86,Neutral,6.72,25.4862,Bearish,★★☆☆☆ →,2.44,0.0,
CUK,23.76,-0.42,29.81,36.88,Neutral,4.07,24.9696,Bearish,★★☆☆☆ →,-8.4,0.0,
GPRE,9.69,2.0,29.8,46.87,Neutral,7.51,10.1034,Bearish,★★☆☆☆ →,-7.27,0.0,
JOBY,14.21,-1.39,29.77,41.64,Neutral,8.57,15.5821,Bearish,★★☆☆☆ →,-3.73,0.0,
DLR,158.18,0.04,29.73,32.05,Neutral,2.76,167.9907,Bearish,★★☆☆☆ →,-8.01,0.0,
SE,144.99,2.94,29.71,35.95,Neutral,4.5,153.5585,Bearish,★★☆☆☆ →,-7.36,0.0,
SWKS,65.98,-0.93,29.65,32.72,Neutral,4.41,71.6125,Bearish,★★☆☆☆ →,-8.35,0.0,
OWL,14.24,-2.56,29.5,34.07,Neutral,4.68,15.3965,Bearish,★★☆☆☆ →,-7.69,0.0,
DOX,77.74,1.08,29.45,31.83,Neutral,2.44,82.1444,Bearish,★★☆☆☆ →,-7.6,0.0,
ORIC,11.8,-3.71,29.43,42.03,Neutral,6.27,12.5168,Bearish,★★☆☆☆ →,-4.11,0.0,
VST,176.43,1.0,29.41,40.44,Neutral,5.25,186.3776,Bearish,★★☆☆☆ →,-5.01,0.0,
AAON,94.04,-1.19,29.37,43.76,Neutral,6.96,99.3197,Bearish,★★☆☆☆ →,-1.94,0.0,
IART,11.75,-2.41,29.35,37.12,Neutral,7.76,12.836,Bearish,★★☆☆☆ →,2.26,0.0,
LYV,135.51,-0.26,29.34,31.22,Neutral,3.6,144.3521,Bearish,★★☆☆☆ →,-10.11,0.0,
MXL,13.31,-4.24,29.09,35.52,Neutral,5.66,14.996,Bearish,★★☆☆☆ →,-7.05,0.0,
GRAL,79.63,-4.29,28.96,50.87,Neutral,9.57,81.3414,Bearish,★★☆☆☆ →,-11.34,0.0,
EXTR,17.64,-0.06,28.96,39.0,Neutral,6.62,18.6584,Bearish,★★☆☆☆ →,-6.07,0.0,
HELE,18.5,-2.99,28.92,38.59,Neutral,6.08,19.7939,Bearish,★★☆☆☆ →,-3.5,0.0,
PGY,23.54,-1.58,28.9,38.09,Neutral,9.19,26.3768,Bearish,★★☆☆☆ →,-6.43,0.0,
TNA,41.13,-0.86,28.89,38.97,Neutral,5.74,44.5469,Bearish,★★☆☆☆ →,-6.15,0.0,
WERN,24.19,-0.66,28.87,36.35,Neutral,4.41,25.8106,Bearish,★★☆☆☆ →,-7.99,0.0,
PZZA,40.39,-1.73,28.87,35.98,Neutral,9.75,44.8261,Bearish,★★☆☆☆ →,-7.09,0.0,
LASR,29.96,-1.77,28.87,45.13,Neutral,8.3,31.8653,Bearish,★★☆☆☆ →,-2.0,0.0,
URTY,48.12,-0.97,28.86,38.89,Neutral,5.69,52.158,Bearish,★★☆☆☆ →,-6.2,0.0,
ETSY,57.1,-2.36,28.84,37.96,Neutral,6.32,63.2805,Bearish,★★☆☆☆ →,-6.52,0.0,
JBL,201.87,0.02,28.83,41.99,Neutral,4.58,211.3171,Bearish,★★☆☆☆ →,-8.37,0.0,
AMZU,38.43,-2.54,28.78,48.22,Neutral,7.17,39.6619,Bearish,★★☆☆☆ →,-15.2,0.0,
IRDM,16.42,-0.73,28.6,37.76,Neutral,4.39,17.4199,Bearish,★★☆☆☆ →,-7.86,0.0,
RH,149.86,0.3,28.58,31.35,Neutral,5.49,167.5429,Bearish,★★☆☆☆ →,-8.46,0.0,
SATS,67.09,-0.46,28.51,36.56,Neutral,4.07,71.6377,Bearish,★★☆☆☆ →,-8.7,0.0,
KOLD,27.5,0.84,28.5,37.51,Neutral,6.75,30.4345,Bearish,★★☆☆☆ →,-6.94,0.0,
GNRC,151.21,-2.21,28.47,34.75,Neutral,5.83,165.5589,Bearish,★★☆☆☆ →,-7.66,0.0,
BBWI,22.0,0.05,28.44,31.78,Neutral,4.19,23.773,Bearish,★★☆☆☆ →,-9.2,0.0,
SPRY,8.04,-2.07,28.34,35.19,Neutral,8.57,8.9535,Bearish,★★☆☆☆ →,-7.69,0.0,
WIX,127.78,1.99,28.25,37.9,Neutral,4.35,135.3275,Bearish,★★☆☆☆ →,-8.12,0.0,
SN,87.0,-1.18,28.12,39.01,Neutral,5.48,91.6048,Bearish,★★☆☆☆ →,2.73,0.0,
SMTC,65.07,-0.6,28.09,43.89,Neutral,5.87,68.5158,Bearish,★★☆☆☆ →,1.0,0.0,
YMM,11.32,-8.08,28.07,30.88,Neutral,4.15,12.5439,Bearish,★★☆☆☆ →,-10.05,0.0,
TGTX,31.02,0.06,28.05,36.11,Neutral,5.43,32.6007,Bearish,★★☆☆☆ →,-8.25,0.0,
STI,10.11,0.6,28.05,47.3,Neutral,12.8,11.1565,Bearish,★★☆☆☆ →,-2.6,0.0,
ARHS,9.03,-1.53,28.0,33.12,Neutral,5.09,9.7947,Bearish,★★☆☆☆ →,-8.42,0.0,
UAMY,7.09,-4.0,27.98,42.64,Neutral,13.56,8.2905,Bearish,★★☆☆☆ →,1.65,0.0,
PRIM,117.75,-0.24,27.83,35.27,Neutral,5.68,128.6203,Bearish,★★☆☆☆ →,-8.02,0.0,
EDU,53.27,-1.61,27.71,40.24,Neutral,3.64,55.9454,Bearish,★★☆☆☆ →,-9.73,0.0,
SBET,10.65,-2.21,27.71,32.11,Neutral,8.62,12.5341,Bearish,★★☆☆☆ →,-8.83,0.0,
TMDX,113.5,-1.31,27.59,39.36,Neutral,6.84,120.8123,Bearish,★★☆☆☆ →,-7.13,0.0,
IE,12.75,-0.93,27.46,45.02,Neutral,6.76,13.4398,Bearish,★★☆☆☆ →,1.27,0.0,
YELP,28.17,-0.51,27.39,31.89,Neutral,4.28,30.6405,Bearish,★★☆☆☆ →,-10.24,0.0,
DV,10.42,-0.48,27.38,40.3,Neutral,6.08,10.9661,Bearish,★★☆☆☆ →,-7.13,0.0,
RMBS,94.25,-1.05,27.29,43.75,Neutral,7.48,101.3737,Bearish,★★☆☆☆ →,-6.05,0.0,
TEAM,150.71,-0.71,27.2,40.14,Neutral,4.94,158.0606,Bearish,★★☆☆☆ →,-8.66,0.0,
KNTK,34.5,4.9,27.12,41.85,Neutral,4.92,36.0784,Bearish,★★☆☆☆ →,-9.23,0.0,
HUM,237.12,0.16,27.1,31.71,Neutral,4.43,261.1777,Bearish,★★☆☆☆ →,-15.29,0.0,
TME,19.21,1.48,27.06,30.39,Neutral,4.65,21.2641,Bearish,★★☆☆☆ →,-14.66,0.0,
MNMD,11.22,-1.15,27.05,43.07,Neutral,8.64,12.0072,Bearish,★★☆☆☆ →,-6.5,0.0,
HD,362.36,-1.55,26.72,29.78,Oversold,2.05,376.9301,Bearish,★★☆☆☆ ↑,-4.23,0.0,
CCL,26.02,-0.46,26.71,36.22,Neutral,4.39,27.5091,Bearish,★★☆☆☆ →,-9.37,0.0,
ETN,352.39,-0.47,26.65,37.62,Neutral,3.93,371.9225,Bearish,★★☆☆☆ →,-8.84,0.0,
CRL,167.81,-0.83,26.57,42.98,Neutral,4.43,173.9577,Bearish,★★☆☆☆ →,-6.18,0.0,
BIDU,116.0,-3.85,26.45,40.47,Neutral,4.06,124.7243,Bearish,★★☆☆☆ →,-4.31,0.0,
CROX,73.39,-1.06,26.45,34.49,Neutral,4.62,78.7623,Bearish,★★☆☆☆ →,-9.57,0.0,
AMN,15.89,-1.12,26.39,30.14,Neutral,7.25,18.4138,Bearish,★★☆☆☆ →,-18.85,0.0,
TLN,362.65,0.48,26.39,38.38,Neutral,5.36,385.9073,Bearish,★★☆☆☆ →,-8.25,0.0,
KMX,34.32,-0.32,26.38,30.17,Neutral,5.84,38.2524,Bearish,★★☆☆☆ →,-15.78,0.0,
METC,21.53,-0.28,26.38,30.16,Neutral,11.09,27.8769,Bearish,★★☆☆☆ →,-19.03,0.0,
BITO,14.75,-3.85,26.37,33.11,Neutral,4.53,16.4973,Bearish,★★☆☆☆ →,-11.78,0.0,
SOLZ,14.39,-0.49,26.33,32.21,Neutral,8.6,17.3852,Bearish,★★☆☆☆ →,-9.62,0.0,
HLIT,9.56,-0.52,26.31,33.79,Neutral,4.45,10.1797,Bearish,★★☆☆☆ →,-10.4,0.0,
RCAT,6.99,-2.3,26.23,30.6,Neutral,12.69,9.4554,Bearish,★★☆☆☆ →,-26.21,0.0,
HIMS,36.98,2.58,26.2,30.69,Neutral,8.35,43.7098,Bearish,★★☆☆☆ →,-16.69,0.0,
PRCT,29.32,-1.26,26.18,30.72,Neutral,5.33,32.4353,Bearish,★★☆☆☆ →,-16.29,0.0,
DLO,13.68,-1.23,26.13,41.54,Neutral,5.66,14.4043,Bearish,★★☆☆☆ →,-5.07,0.0,
HIMZ,8.29,5.2,26.12,30.9,Neutral,19.49,12.3379,Bearish,★★☆☆☆ →,-32.38,0.0,
SERV,9.23,-1.18,26.11,30.92,Neutral,8.62,11.5205,Bearish,★★☆☆☆ →,-21.04,0.0,
RIOT,13.58,-2.65,26.11,30.94,Neutral,11.41,17.5541,Bearish,★★☆☆☆ →,-29.55,0.0,
CRNC,8.36,-2.11,26.11,30.93,Neutral,7.2,10.0472,Bearish,★★☆☆☆ →,-24.34,0.0,
WRD,7.2,2.42,26.1,30.95,Neutral,9.28,8.9194,Bearish,★★☆☆☆ →,-23.44,0.0,
TMC,5.04,-0.79,26.1,30.96,Neutral,8.32,6.2091,Bearish,★★☆☆☆ →,-15.86,0.0,
TEMT,20.33,-0.76,26.05,31.09,Neutral,16.47,27.8044,Bearish,★★☆☆☆ →,-37.14,0.0,
DBRG,9.6,-1.64,26.03,31.17,Neutral,6.71,11.2494,Bearish,★★☆☆☆ →,-22.95,0.0,
HNGE,40.96,-1.89,26.03,31.15,Neutral,7.82,46.5442,Bearish,★★☆☆☆ →,-18.63,0.0,
PRMB,16.5,0.52,25.97,31.34,Neutral,7.7,18.8494,Bearish,★★☆☆☆ →,-25.59,0.0,
TEM,68.5,0.04,25.97,31.34,Neutral,6.82,78.0422,Bearish,★★☆☆☆ →,-18.92,0.0,
CAI,23.85,-1.85,25.92,31.47,Neutral,9.19,27.669,Bearish,★★☆☆☆ →,-20.34,0.0,
SOFI,27.38,-1.58,25.91,45.55,Neutral,7.86,28.9928,Bearish,★★☆☆☆ →,-6.77,0.0,
RKLB,44.88,-1.45,25.9,31.54,Neutral,9.84,54.0358,Bearish,★★☆☆☆ →,-20.66,0.0,
EH,15.11,-3.33,25.9,31.54,Neutral,5.26,16.8678,Bearish,★★☆☆☆ →,-15.44,0.0,
AI,14.07,-0.21,25.87,31.61,Neutral,6.83,16.2167,Bearish,★★☆☆☆ →,-17.91,0.0,
GEO,15.22,4.39,25.78,34.58,Neutral,5.9,16.194,Bearish,★★☆☆☆ →,-9.46,0.0,
PCT,8.99,-2.13,25.77,31.91,Neutral,8.79,10.7955,Bearish,★★☆☆☆ →,-11.13,0.0,
ASAN,12.7,0.4,25.76,36.62,Neutral,4.42,13.4988,Bearish,★★☆☆☆ →,-9.48,0.0,
RELY,12.62,1.73,25.75,31.96,Neutral,6.33,14.2025,Bearish,★★☆☆☆ →,-21.97,0.0,
ACHR,7.88,-1.01,25.75,31.97,Neutral,9.64,9.6235,Bearish,★★☆☆☆ →,-24.38,0.0,
PINS,26.58,-0.15,25.73,32.03,Neutral,5.42,29.395,Bearish,★★☆☆☆ →,-19.23,0.0,
VITL,31.75,-1.34,25.7,32.12,Neutral,6.19,34.9762,Bearish,★★☆☆☆ →,-15.04,0.0,
SOLT,8.9,-0.12,25.68,32.16,Neutral,21.51,13.7294,Bearish,★★☆☆☆ →,-19.54,0.0,
PENN,14.49,-0.72,25.66,32.21,Neutral,5.57,15.9127,Bearish,★★☆☆☆ →,-10.41,0.0,
SMU,5.68,-5.02,25.63,32.31,Neutral,57.77,14.6595,Bearish,★★☆☆☆ →,-64.94,0.0,
ZVRA,8.95,0.84,25.57,39.55,Neutral,6.74,9.6616,Bearish,★★☆☆☆ →,-8.53,0.0,
UPST,38.14,-1.5,25.56,32.52,Neutral,7.11,43.4247,Bearish,★★☆☆☆ →,-17.52,0.0,
ENVX,8.03,-0.56,25.56,32.51,Neutral,10.65,10.1515,Bearish,★★☆☆☆ →,-34.19,0.0,
AVPT,13.02,0.15,25.55,39.26,Neutral,5.05,13.7152,Bearish,★★☆☆☆ →,-7.4,0.0,
OSCR,14.11,1.66,25.53,32.59,Neutral,8.4,16.696,Bearish,★★☆☆☆ →,-17.77,0.0,
MP,57.21,-2.45,25.49,40.87,Neutral,7.67,62.6231,Bearish,★★☆☆☆ →,4.2,0.0,
WTTR,10.0,0.2,25.46,36.77,Neutral,4.37,10.8458,Bearish,★★☆☆☆ →,-13.85,0.0,
XRPT,8.23,-1.08,25.4,40.08,Neutral,17.6,9.9766,Bearish,★★☆☆☆ →,4.44,0.0,
ARM,139.77,-0.38,25.39,33.01,Neutral,5.67,156.4764,Bearish,★★☆☆☆ →,-17.14,0.0,
DELL,133.76,-0.13,25.37,33.84,Neutral,4.87,146.9855,Bearish,★★☆☆☆ →,-16.46,0.0,
MNDY,160.43,-0.07,25.36,33.08,Neutral,6.59,178.8602,Bearish,★★☆☆☆ →,-16.73,0.0,
NB,5.74,-2.38,25.3,40.35,Neutral,11.19,6.664,Bearish,★★☆☆☆ →,-8.53,0.0,
TMQ,3.68,4.51,25.27,42.6,Neutral,9.32,4.2806,Bearish,★★☆☆☆ →,-8.03,0.0,
NBIS,83.96,0.5,25.25,33.41,Neutral,11.91,105.3992,Bearish,★★☆☆☆ →,-24.05,0.0,
AAOI,21.47,2.65,25.16,33.68,Neutral,15.29,28.2536,Bearish,★★☆☆☆ →,-35.03,0.0,
LEU,243.8,-2.48,25.11,33.82,Neutral,12.66,306.1319,Bearish,★★☆☆☆ →,-25.49,0.0,
RGTI,24.92,-2.2,25.1,33.84,Neutral,13.63,33.6699,Bearish,★★☆☆☆ →,-29.16,0.0,
QDEL,21.11,-1.08,25.1,33.83,Neutral,8.19,24.3993,Bearish,★★☆☆☆ →,-22.19,0.0,
HODL,26.66,-3.86,25.08,33.37,Neutral,4.46,29.74,Bearish,★★☆☆☆ →,-11.55,0.0,
GXO,49.53,-0.76,25.05,36.08,Neutral,4.66,52.4894,Bearish,★★☆☆☆ →,-10.53,0.0,
UUUU,15.57,0.13,25.04,41.4,Neutral,11.22,17.3447,Bearish,★★☆☆☆ →,-8.47,0.0,
OUST,21.4,-2.95,25.01,34.1,Neutral,12.11,27.0592,Bearish,★★☆☆☆ →,-22.69,0.0,
MOD,132.52,0.38,25.0,37.52,Neutral,8.0,147.283,Bearish,★★☆☆☆ →,-9.32,0.0,
XXRP,17.12,-0.81,24.95,40.2,Neutral,17.68,20.6668,Bearish,★★☆☆☆ →,4.71,0.0,
USAR,14.44,-0.38,24.92,34.37,Neutral,11.58,18.6036,Bearish,★★☆☆☆ →,-11.69,0.0,
NNE,32.48,-0.85,24.87,34.5,Neutral,11.23,39.6498,Bearish,★★☆☆☆ →,-21.89,0.0,
RGTX,73.94,-4.26,24.87,34.52,Neutral,41.7,157.9202,Bearish,★★☆☆☆ →,-52.93,0.0,
REZI,32.9,-0.32,24.87,34.52,Neutral,6.16,36.4262,Bearish,★★☆☆☆ →,-20.58,0.0,
UMAC,9.17,-1.9,24.8,34.71,Neutral,14.23,11.6869,Bearish,★★☆☆☆ →,-24.07,0.0,
SHOP,143.28,-1.89,24.79,34.76,Neutral,5.52,157.6826,Bearish,★★☆☆☆ →,-10.97,0.0,
HUBS,396.36,1.47,24.71,34.98,Neutral,5.4,432.0828,Bearish,★★☆☆☆ →,-19.86,0.0,
STNE,16.7,-0.39,24.67,37.39,Neutral,4.63,17.8412,Bearish,★★☆☆☆ →,-11.24,0.0,
ETHT,45.87,-1.99,24.66,35.13,Neutral,17.85,63.6636,Bearish,★★☆☆☆ →,-26.56,0.0,
CCCX,15.97,-0.56,24.66,44.37,Neutral,14.91,17.7825,Bearish,★★☆☆☆ →,-8.06,0.0,
HSAI,19.59,-0.96,24.62,35.25,Neutral,7.84,22.3582,Bearish,★★☆☆☆ →,-16.6,0.0,
